country,year,population,gdp,co2,co2_growth_abs,co2_growth_prct,co2_per_unit_energy,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,primary_energy_consumption,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_co2
Mexico,1984,74352632,734058512384,276.649,-0.917,-0.33,0.257,8.436,10.567,7.291,52.446,197.907,1080.826,2.05,0.14,3.9,1.77,2.38,1.41
Mexico,1985,75983488,751167275008,287.371,10.722,3.88,0.255,9.412,12.894,6.262,54.583,204.22,1134.396,2.26,0.16,3.44,1.77,2.45,1.41
Mexico,1986,77599104,728181047296,293.412,6.042,2.1,0.268,8.936,12.417,4.063,48.438,219.558,1100.674,2.06,0.15,2.39,1.6,2.56,1.42
Mexico,1987,79200080,741613764608,306.022,12.61,4.3,0.27,10.052,11.593,4.412,49.12,230.846,1136.899,2.22,0.13,2.7,1.5,2.66,1.44
Mexico,1988,80788728,751820210176,305.666,-0.357,-0.12,0.268,10.069,11.054,2.568,49.633,232.342,1145.465,2.1,0.12,1.38,1.44,2.59,1.38
Mexico,1989,82368928,782981332992,323.48,17.815,5.83,0.269,10.121,12.329,2.074,51.278,247.678,1209.829,2.06,0.14,1.37,1.43,2.71,1.44
Mexico,1990,83943136,823577542656,317.042,-6.438,-1.99,0.25,10.736,15.895,1.847,52.923,235.642,1272.686,2.15,0.18,0.73,1.38,2.56,1.39
Mexico,1991,85512616,865148665856,330.133,13.091,4.13,0.251,10.955,15.51,1.869,55.268,246.532,1321.859,2.14,0.18,0.7,1.41,2.54,1.42
Mexico,1992,87075136,902108282880,332.78,2.647,0.8,0.248,11.751,14.806,1.891,55.612,248.72,1345.48,2.2,0.18,0.8,1.4,2.71,1.47
Mexico,1993,88625440,925343285248,338.067,5.287,1.59,0.251,12.389,18.203,2.612,55.066,249.797,1352.363,2.23,0.21,1.12,1.35,2.72,1.48
Portugal,1870,4321353,6724157952,0.022,,,,,0.022,,,,,,0,,,,0
Portugal,1871,4351343,6472910848,0.037,0.015,66.67,,,0.037,,,,,,0.01,,,,0.01
Portugal,1872,4380217,6660459008,0.52,0.484,1320,,,0.52,,,,,,0.08,,,,0.08
Portugal,1873,4407958,6937874944,0.725,0.205,39.44,,,0.725,,,,,,0.11,,,,0.11
Portugal,1874,4435874,6823739904,0.531,-0.194,-26.77,,,0.531,,,,,,0.09,,,,0.09
Portugal,1875,4463967,6816282112,1.169,0.638,120,,,1.169,,,,,,0.17,,,,0.17
Portugal,1876,4492238,6663223808,1.147,-0.022,-1.88,,,1.147,,,,,,0.17,,,,0.17
Portugal,1877,4520688,6969495040,0.671,-0.476,-41.53,,,0.671,,,,,,0.1,,,,0.1
Portugal,1878,4549318,6974905856,0.641,-0.029,-4.37,,,0.641,,,,,,0.09,,,,0.09
Portugal,1879,4580306,6989059072,0.707,0.066,10.29,,,0.707,,,,,,0.1,,,,0.09
Portugal,1880,4613685,6961099776,0.879,0.172,24.35,,,0.879,,,,,,0.1,,,,0.1
Portugal,1881,4649490,7190446080,0.89,0.011,1.25,,,0.89,,,,,,0.1,,,,0.1
Portugal,1882,4687754,7416471040,1.085,0.194,21.81,,,1.059,,,0.026,,,0.12,,,0.13,0.12
Portugal,1883,4728513,7604323840,1.14,0.055,5.07,,,1.121,,,0.018,,,0.12,,,0.11,0.11
Portugal,1884,4769627,7865904128,1.202,0.062,5.47,,,1.172,,,0.029,,,0.12,,,0.16,0.12
Portugal,1885,4811099,8074755072,1.114,-0.088,-7.32,,,1.085,,,0.029,,,0.11,,,0.15,0.11
Portugal,1886,4852931,8514320896,1.231,0.117,10.53,,,1.202,,,0.029,,,0.12,,,0.13,0.12
Portugal,1887,4895126,8700623872,1.268,0.037,2.98,,,1.238,,,0.029,,,0.12,,,0.12,0.12
Portugal,1888,4937689,8806643712,1.367,0.099,7.8,,,1.337,,,0.029,,,0.12,,,0.12,0.11
Portugal,1889,4979135,8643989504,1.572,0.205,15.01,,,1.539,,,0.033,,,0.13,,,0.12,0.13
Portugal,1890,5019444,9040344064,1.678,0.106,6.76,,,1.641,,,0.037,,,0.13,,,0.11,0.13
Portugal,1891,5058596,8879135744,1.74,0.062,3.71,,,1.704,,,0.037,,,0.13,,,0.09,0.13
Portugal,1892,5096570,8845232128,1.693,-0.048,-2.74,,,1.649,,,0.044,,,0.12,,,0.11,0.12
Portugal,1893,5133344,9022454784,1.513,-0.18,-10.61,,,1.469,,,0.044,,,0.11,,,0.1,0.11
Portugal,1894,5170383,8906160128,1.777,0.264,17.43,,,1.73,,,0.048,,,0.13,,,0.11,0.13
Portugal,1895,5207690,9282700288,1.696,-0.081,-4.54,,,1.652,,,0.044,,,0.12,,,0.09,0.11
Portugal,1896,5245266,9416836096,1.729,0.033,1.94,,,1.689,,,0.04,,,0.11,,,0.08,0.11
Portugal,1897,5283113,9966359552,1.817,0.088,5.08,,,1.773,,,0.044,,,0.11,,,0.08,0.11
Portugal,1898,5321233,10307744768,2.081,0.264,14.52,,,2.037,,,0.044,,,0.13,,,0.08,0.12
Portugal,1899,5361041,10683706368,2.143,0.062,2.99,,,2.096,,,0.048,,,0.12,,,0.08,0.12
Portugal,1900,5402560,11213299712,2.466,0.322,15.04,,,2.422,,,0.044,,,0.13,,,0.07,0.13
Portugal,1901,5445815,11019281408,2.389,-0.077,-3.12,,,2.327,,,0.062,,,0.12,,,0.08,0.12
Portugal,1902,5490832,11086892032,2.62,0.231,9.66,,,2.565,,,0.055,,,0.13,,,0.07,0.13
Portugal,1903,5537634,11242688512,2.521,-0.099,-3.78,,,2.455,,,0.066,,,0.11,,,0.08,0.11
Portugal,1904,5584835,11395971072,2.579,0.059,2.33,,,2.524,,,0.055,,,0.12,,,0.06,0.11
Portugal,1905,5632439,11076705280,2.521,-0.059,-2.27,,,2.462,,,0.059,,,0.11,,,0.06,0.1
Portugal,1906,5680448,11155932160,2.898,0.377,14.97,,,2.84,,,0.059,,,0.12,,,0.06,0.11
Portugal,1907,5728866,11418385408,3.162,0.264,9.1,,,3.096,,,0.066,,,0.11,,,0.06,0.11
Portugal,1908,5777697,11238311936,3.144,-0.018,-0.58,,,3.078,,,0.066,,,0.12,,,0.05,0.11
Portugal,1909,5819765,11236284416,3.195,0.051,1.63,,,3.129,,,0.066,,,0.11,,,0.05,0.11
Portugal,1910,5854996,11514987520,3.25,0.055,1.72,,,3.184,,,0.066,,,0.11,,,0.05,0.11
Portugal,1911,5883312,11751300096,3.144,-0.106,-3.27,,,3.078,,,0.066,,,0.11,,,0.04,0.1
Portugal,1912,5904640,11951855616,3.653,0.509,16.2,,,3.587,,,0.066,,,0.12,,,0.04,0.11
Portugal,1913,5918901,11896223744,3.858,0.205,5.62,,,3.759,,,0.099,,,0.11,,,0.05,0.11
Portugal,1914,5933196,11989900288,3.375,-0.484,-12.54,,,3.29,,,0.084,,,0.11,,,0.05,0.11
Portugal,1915,5947525,11718515712,3.085,-0.289,-8.58,,,3.001,,,0.084,,,0.1,,,0.04,0.1
Portugal,1916,5961890,11794131968,2.99,-0.095,-3.09,,,2.902,,,0.088,,,0.09,,,0.04,0.09
Portugal,1917,5976289,11601659904,1.656,-1.334,-44.61,,,1.568,,,0.088,,,0.05,,,0.04,0.05
Portugal,1918,5990856,11021829120,1.096,-0.561,-33.85,,,1.063,,,0.033,,,0.03,,,0.01,0.03
Portugal,1919,6016813,11259270144,2.158,1.063,96.99,,,2.063,,,0.095,,,0.08,,,0.03,0.07
Portugal,1920,6054323,11810810880,2.103,-0.055,-2.55,,,2.012,,,0.092,,,0.06,,,0.03,0.06
Portugal,1921,6103551,12481976320,2.147,0.044,2.09,,,2.085,,,0.062,,,0.08,,,0.02,0.07
Portugal,1922,6164663,14006733824,2.961,0.813,37.88,,,2.84,,,0.121,,,0.1,,,0.03,0.09
Portugal,1923,6237828,14611604480,2.678,-0.282,-9.53,,,2.495,,,0.183,,,0.08,,,0.04,0.07
Portugal,1924,6311862,14067900416,3.03,0.352,13.13,,,2.832,,,0.198,,,0.09,,,0.04,0.08
Portugal,1925,6386774,14701290496,3.122,0.092,3.02,,,2.931,,,0.191,,,0.09,,,0.04,0.08
Portugal,1926,6462575,14605733888,3.136,0.015,0.47,,,2.909,,,0.227,,,0.09,,,0.05,0.09
Portugal,1927,6539276,17175325696,3.631,0.495,15.77,,,3.364,,,0.267,,,0.1,,,0.05,0.09
Portugal,1928,6616887,15508317184,3.993,0.362,9.98,,0.036,3.609,,,0.348,,0.1,0.11,,,0.06,0.1
Portugal,1929,6696161,17194766336,3.968,-0.026,-0.64,,0.044,3.583,,,0.341,,0.12,0.1,,,0.06,0.09
Portugal,1930,6777129,16987136000,4.323,0.355,8.96,,0.047,3.891,,,0.385,,0.13,0.12,,,0.07,0.11
Portugal,1931,6859819,17859399680,3.92,-0.403,-9.32,,0.047,3.488,,,0.385,,0.15,0.12,,,0.07,0.11
Portugal,1932,6944260,18212526080,3.389,-0.531,-13.56,,0.058,2.946,,,0.385,,0.24,0.12,,,0.07,0.11
Portugal,1933,7030484,19437441024,3.997,0.608,17.94,,0.08,3.484,,,0.432,,0.34,0.13,,,0.07,0.12
Portugal,1934,7117779,20269187072,4.096,0.099,2.47,,0.091,3.506,,,0.499,,0.32,0.12,,,0.08,0.11
Portugal,1935,7206158,19194560512,4.378,0.282,6.89,,0.105,3.668,,,0.605,,0.33,0.12,,,0.09,0.12
Portugal,1936,7295634,17736540160,4.128,-0.249,-5.69,,0.12,3.47,,,0.539,,0.31,0.11,,,0.07,0.1
Portugal,1937,7386220,20716195840,4.931,0.802,19.44,,0.127,4.214,,,0.589,,0.31,0.12,,,0.07,0.11
Portugal,1938,7477932,20854079488,4.117,-0.813,-16.5,,0.131,3.393,,,0.594,,0.34,0.11,,,0.07,0.1
Portugal,1939,7566434,21135828992,4.751,0.634,15.39,,0.145,3.964,,,0.641,,0.41,0.12,,,0.08,0.11
Portugal,1940,7651645,19755450368,3.897,-0.854,-17.97,,0.134,3.092,,,0.671,,0.43,0.08,,,0.08,0.08
Portugal,1941,7733482,21603244032,3.78,-0.117,-3.01,,0.134,3.089,,,0.557,,0.31,0.08,,,0.06,0.08
Portugal,1942,7811861,21310197760,3.025,-0.755,-19.96,,0.12,2.774,,,0.132,,0.31,0.07,,,0.02,0.06
Portugal,1943,7886695,22732584960,2.941,-0.084,-2.79,,0.123,2.551,,,0.267,,0.36,0.07,,,0.03,0.06
Portugal,1944,7962246,24036438016,3.245,0.304,10.34,,0.12,2.788,,,0.337,,0.53,0.07,,,0.03,0.06
Portugal,1945,8038521,23117287424,3.337,0.092,2.82,,0.131,2.634,,,0.572,,0.57,0.09,,,0.06,0.08
Portugal,1946,8115526,24922030080,3.89,0.553,16.57,,0.16,2.627,,,1.103,,0.44,0.08,,,0.1,0.08
Portugal,1947,8193270,27012083712,5.542,1.652,42.47,,0.211,3.594,,,1.737,,0.49,0.1,,,0.14,0.11
Portugal,1948,8271758,26922815488,5.252,-0.29,-5.23,,0.247,3.206,,,1.799,,0.48,0.09,,,0.13,0.1
Portugal,1949,8346348,27310790656,5.52,0.267,5.09,,0.258,3.646,,,1.616,,0.44,0.1,,,0.12,0.11
Portugal,1950,8416971,28072142848,5.618,0.099,1.79,,0.283,3.191,,,2.143,,0.42,0.08,,,0.13,0.09
Portugal,1951,8418739,29342304256,5.394,-0.224,-3.98,,0.316,2.222,,,2.856,,0.42,0.05,,,0.16,0.08
Portugal,1952,8451545,29372241920,5.35,-0.044,-0.82,,0.36,2.034,,,2.957,,0.45,0.05,,,0.16,0.08
Portugal,1953,8503169,31424694272,5.929,0.579,10.82,,0.382,2.396,,,3.151,,0.43,0.06,,,0.16,0.09
Portugal,1954,8563703,32922828800,5.79,-0.139,-2.35,,0.385,1.748,,,3.657,,0.4,0.04,,,0.18,0.09
Portugal,1955,8625538,34292307968,6.46,0.671,11.58,,0.385,2.223,,,3.852,,0.36,0.05,,,0.17,0.09
Portugal,1956,8683415,35785773056,7.163,0.703,10.87,,0.505,2.286,,,4.371,,0.43,0.05,,,0.17,0.09
Portugal,1957,8734425,37369200640,7.782,0.619,8.65,,0.483,2.473,,,4.825,,0.39,0.05,,,0.18,0.1
Portugal,1958,8777697,37856333824,7.555,-0.227,-2.92,,0.505,2.44,,,4.609,,0.39,0.05,,,0.17,0.09
Portugal,1959,8814023,39914741760,7.98,0.425,5.63,,0.509,2.616,,,4.855,,0.35,0.05,,,0.17,0.09
Portugal,1960,8844638,42580930560,8.214,0.234,2.93,,0.592,2.363,,,5.258,,0.38,0.05,,,0.17,0.09
Portugal,1961,8869989,44903124992,9.078,0.865,10.53,,0.614,2.741,,,5.723,,0.37,0.06,,,0.17,0.1
Portugal,1962,8888509,47877099520,9.29,0.212,2.33,,0.694,2.609,,,5.987,,0.39,0.05,,,0.17,0.1
Portugal,1963,8896266,50720735232,10.012,0.722,7.77,,0.709,2.942,,,6.361,,0.38,0.06,,,0.17,0.1
Portugal,1964,8888226,54059933696,11.007,0.996,9.95,,0.803,3.187,,,7.018,,0.39,0.06,,,0.17,0.1
Portugal,1965,8862277,58086871040,11.582,0.575,5.22,0.236,0.829,3.191,,,7.562,49.829,0.38,0.06,,,0.17,0.1
Portugal,1966,8814774,60455104512,11.835,0.253,2.18,0.221,0.85,3.243,,,7.742,54.557,0.36,0.06,,,0.16,0.1
Portugal,1967,8750863,65022730240,12.392,0.557,4.7,0.216,0.901,2.84,,,8.651,58.334,0.38,0.05,,,0.17,0.1
Portugal,1968,8687873,70796591104,12.992,0.601,4.85,0.223,0.919,2.587,,,9.486,59.397,0.36,0.05,,,0.17,0.1
Portugal,1969,8649249,72313643008,14.593,1.6,12.32,0.231,1.007,2.73,,,10.855,64.355,0.37,0.05,,,0.18,0.11
Portugal,1970,8651334,78901600256,15.236,0.644,4.41,0.201,1.152,3.009,,,11.075,76.882,0.4,0.05,,,0.16,0.1
Portugal,1971,8700000,84132634624,16.376,1.139,7.48,0.196,1.207,2.341,,,12.828,84.651,0.41,0.04,,,0.18,0.11
Portugal,1972,8789110,90870661120,18.307,1.932,11.8,0.202,1.358,1.641,,,15.308,92.027,0.43,0.03,,,0.2,0.11
Portugal,1973,8907928,101051244544,19.945,1.638,8.95,0.199,1.603,2.147,,,16.195,101.724,0.48,0.04,,,0.2,0.12
Portugal,1974,9039977,102210306048,20.645,0.7,3.51,0.197,1.636,1.785,,,17.224,106.482,0.49,0.03,,,0.21,0.12
Portugal,1975,9172240,97762402304,21.275,0.63,3.05,0.203,1.655,1.638,,,17.983,105.827,0.5,0.03,,,0.22,0.12
Portugal,1976,9302297,104504213504,22.326,1.051,4.94,0.215,1.771,1.315,,,19.24,104.73,0.51,0.02,,,0.22,0.12
Portugal,1977,9431036,110366220288,22.605,0.279,1.25,0.193,2.036,1.253,,,19.316,118.723,0.56,0.02,,,0.22,0.12
Portugal,1978,9552609,113475723264,22.585,-0.02,-0.09,0.184,2.411,1.689,,,18.485,125.038,0.62,0.03,,,0.2,0.12
Portugal,1979,9660749,119864926208,24.856,2.271,10.05,0.191,2.406,1.682,,,20.768,132.608,0.61,0.02,,,0.22,0.13
Portugal,1980,9750966,125370949632,26.773,1.918,7.72,0.21,2.675,1.627,,,22.472,128.805,0.68,0.02,,,0.25,0.14
Portugal,1981,9820868,127400919040,27,0.227,0.85,0.215,2.635,1.425,,,22.94,126.462,0.67,0.02,,,0.27,0.14
Portugal,1982,9870822,130127659008,29,1.999,7.41,0.214,2.74,1.209,,,25.051,136.86,0.7,0.02,,,0.3,0.15
Portugal,1983,9902992,129898971136,29.902,0.902,3.11,0.213,2.77,1.605,,,25.527,141.717,0.69,0.02,,,0.31,0.16
Portugal,1984,9921243,127462178816,28.794,-1.108,-3.7,0.198,2.512,1.59,,,24.692,147.627,0.61,0.02,,,0.3,0.15
Portugal,1985,9929176,131038822400,27.13,-1.664,-5.78,0.183,2.42,2.865,,,21.845,150.634,0.58,0.03,,,0.26,0.13
Portugal,1986,9926426,136464678912,30.221,3.091,11.4,0.192,2.437,5.467,,,22.317,159.435,0.56,0.07,,,0.26,0.15
Portugal,1987,9914073,145169743872,31.198,0.977,3.23,0.193,2.604,6.951,,,21.643,163.162,0.57,0.08,,,0.25,0.15
Portugal,1988,9899198,156041297920,32.568,1.369,4.39,0.182,2.607,7.914,,,22.046,181.041,0.54,0.09,,,0.25,0.15
Portugal,1989,9890823,164059381760,40.822,8.255,25.35,0.21,2.629,9.563,,,28.63,195.472,0.53,0.11,,,0.31,0.18
Russia,1830,34361978,,0.011,,,,,0.011,,,,,,0.01,,,,0.01
Russia,1831,34679300,,0.013,0.002,20.01,,,0.013,,,,,,0.02,,,,0.02
Russia,1832,34999553,,0.009,-0.004,-33.33,,,0.009,,,,,,0.01,,,,0.01
Russia,1833,35322763,,0.011,0.002,24.99,,,0.011,,,,,,0.01,,,,0.01
Russia,1834,35648958,,,,0,,,,,,,,,,,,,
Russia,1835,35978166,,,,0,,,,,,,,,,,,,
Russia,1836,36310413,,,,0,,,,,,,,,,,,,
Russia,1837,36645729,,,,0,,,,,,,,,,,,,
Russia,1838,36984141,,,,0,,,,,,,,,,,,,
Russia,1839,37325679,,,,0,,,,,,,,,,,,,
Russia,1840,37670370,,,,0,,,,,,,,,,,,,
Russia,1841,38018244,,,,0,,,,,,,,,,,,,
Russia,1842,38369331,,,,0,,,,,,,,,,,,,
Russia,1843,38723660,,,,0,,,,,,,,,,,,,
Russia,1844,39081262,,,,0,,,,,,,,,,,,,
Russia,1845,39442165,,,,0,,,,,,,,,,,,,
Russia,1846,39806402,,,,0,,,,,,,,,,,,,
Russia,1847,40174002,,,,0,,,,,,,,,,,,,
Russia,1848,40544997,,,,0,,,,,,,,,,,,,
Russia,1849,40919417,,,,0,,,,,,,,,,,,,
Russia,1850,41297296,,0.069,,520.01,,,0.069,,,,,,0.04,,,,0.04
Russia,1851,41673909,,,,0,,,,,,,,,,,,,
Russia,1852,42053957,,,,0,,,,,,,,,,,,,
Russia,1853,42437469,,,,0,,,,,,,,,,,,,
Russia,1854,42824479,,,,0,,,,,,,,,,,,,
Russia,1855,43215017,,0.21,,203.23,,,0.21,,,,,,0.08,,,,0.08
Russia,1856,43609117,,,,0,,,,,,,,,,,,,
Russia,1857,44006809,,,,0,,,,,,,,,,,,,
Russia,1858,44408128,,0.295,,40.43,,,0.295,,,,,,0.1,,,,0.1
Russia,1859,44813106,,0.313,0.018,6.06,,,0.313,,,,,,0.1,,,,0.1
Russia,1860,45221777,,0.414,0.101,32.14,,,0.407,,,0.007,,,0.12,,,2.48,0.13
Russia,1861,45634174,,0.525,0.112,27.03,,,0.519,,,0.007,,,0.15,,,0.72,0.15
Russia,1862,46050332,,0.474,-0.051,-9.79,,,0.467,,,0.007,,,0.13,,,0.49,0.13
Russia,1863,46470283,,0.496,0.022,4.72,,,0.485,,,0.011,,,0.13,,,0.88,0.13
Russia,1864,46894064,,0.557,0.06,12.16,,,0.541,,,0.016,,,0.13,,,1.43,0.14
Russia,1865,47321709,,0.532,-0.025,-4.42,,,0.514,,,0.018,,,0.12,,,1.37,0.12
Russia,1866,47753253,,1.681,1.149,215.97,,,1.661,,,0.02,,,0.37,,,1.04,0.38
Russia,1867,48188732,,1.929,0.248,14.76,,,1.9,,,0.029,,,0.4,,,1.48,0.4
Russia,1868,48628182,,1.605,-0.324,-16.8,,,1.551,,,0.054,,,0.32,,,2.37,0.33
Russia,1869,49071638,,2.177,0.572,35.65,,,2.125,,,0.052,,,0.41,,,1.99,0.42
Russia,1870,49519138,,2.363,0.186,8.52,,,2.311,,,0.052,,,0.44,,,1.66,0.44
Russia,1871,49914472,,3.19,0.827,35,,,3.147,,,0.043,,,0.56,,,1.31,0.56
Russia,1872,50369657,,3.275,0.085,2.66,,,3.227,,,0.048,,,0.52,,,1.29,0.52
Russia,1873,50828992,,3.074,-0.201,-6.14,,,2.967,,,0.106,,,0.45,,,1.88,0.46
Russia,1874,51292514,,3.731,0.657,21.38,,,3.564,,,0.167,,,0.58,,,2.68,0.6
Russia,1875,51760264,,4.294,0.563,15.1,,,4.027,,,0.267,,,0.6,,,4.57,0.64
Russia,1876,52232278,,5.332,1.037,24.15,,,4.895,,,0.437,,,0.72,,,6.67,0.78
Russia,1877,52708596,,5.441,0.11,2.05,,,4.819,,,0.622,,,0.7,,,7.05,0.78
Russia,1878,53189256,,7.111,1.67,30.69,,,6.362,,,0.749,,,0.92,,,7.45,1.01
Russia,1879,53674300,,7.297,0.186,2.61,,,6.363,,,0.934,,,0.86,,,7.37,0.97
Russia,1880,54163765,,8.56,1.263,17.31,,,7.501,,,1.058,,,0.89,,,6.88,1
Russia,1881,54657694,,9.016,0.456,5.33,,,7.556,,,1.46,,,0.87,,,8.46,1.02
Russia,1882,55156126,,9.496,0.481,5.33,,,7.912,,,1.584,,,0.87,,,8.36,1.02
Russia,1883,55659103,,10.808,1.312,13.82,,,9.059,,,1.75,,,0.93,,,10.59,1.09
Russia,1884,56166665,,10.974,0.165,1.53,,,8.429,,,2.545,,,0.86,,,13.88,1.1
Russia,1885,56678856,,11.953,0.979,8.92,,,8.725,,,3.228,,,0.88,,,17.02,1.18
Russia,1886,57195716,,12.259,0.306,2.56,,,8.907,,,3.352,,,0.89,,,15.35,1.2
Russia,1887,57717289,,12.972,0.713,5.82,,,8.735,,,4.237,,,0.84,,,18.04,1.2
Russia,1888,58243618,,13.531,0.559,4.31,,,8.941,,,4.59,,,0.78,,,18.67,1.13
Russia,1889,58774745,,14.613,1.082,8,,,10.025,,,4.588,,,0.87,,,16.14,1.23
Russia,1890,59310715,,16.549,1.936,13.25,,,10.954,,,5.595,,,0.87,,,16.14,1.27
Russia,1891,59851571,,18.221,1.672,10.1,,,11.367,,,6.854,,,0.87,,,16.78,1.34
Russia,1892,60397359,,19.288,1.066,5.85,,,12.163,,,7.125,,,0.92,,,17.72,1.41
Russia,1893,60948124,,22.607,3.32,17.21,,,14.183,,,8.424,,,1.09,,,19.79,1.67
Russia,1894,61503909,,23.025,0.418,1.85,,,15.325,,,7.7,,,1.13,,,18.46,1.64
Russia,1895,62064763,,26.457,3.431,14.9,,,15.914,,,10.543,,,1.11,,,21.72,1.78
Russia,1896,62630729,,26.933,0.476,1.8,,,16.465,,,10.468,,,1.12,,,19.91,1.76
Russia,1897,63201856,,31.14,4.207,15.62,,,19.219,,,11.92,,,1.25,,,21.46,1.94
Russia,1898,63778191,,34.925,3.785,12.15,,,21.463,,,13.462,,,1.32,,,23.54,2.06
Russia,1899,64359780,,40.515,5.591,16.01,,,26.122,,,14.394,,,1.47,,,23.97,2.19
Russia,1900,64946671,,45.896,5.381,13.28,,,29.097,,,16.799,,,1.55,,,24.95,2.35
Russia,1901,65538914,,47.119,1.223,2.66,,,28.241,,,18.878,,,1.46,,,25.25,2.34
Russia,1902,66136556,,45.509,-1.61,-3.42,,,27.679,,,17.83,,,1.4,,,22.06,2.2
Russia,1903,66739647,,44.517,-0.993,-2.18,,,28.42,,,16.097,,,1.32,,,18.81,1.97
Russia,1904,67348237,,49.529,5.012,11.26,,,32.748,,,16.78,,,1.51,,,17.46,2.17
Russia,1905,67962376,,44.211,-5.318,-10.74,,,31.904,,,12.307,,,1.38,,,12.68,1.82
Russia,1906,68582114,,50.427,6.217,14.06,,,36.423,,,14.004,,,1.5,,,14.3,1.98
Russia,1907,69207502,,56.483,6.056,12.01,,,41.702,,,14.782,,,1.52,,,12.37,1.96
Russia,1908,69838592,,56.83,0.346,0.61,,,42.03,,,14.799,,,1.6,,,11.49,2.05
Russia,1909,70475436,,59.991,3.161,5.56,,,44.152,,,15.838,,,1.62,,,11.78,2.08
Russia,1910,71118087,,58.833,-1.158,-1.93,,,42.427,,,16.406,,,1.49,,,11.4,1.94
Russia,1911,71738305,,60.997,2.164,3.68,,,45.498,,,15.499,,,1.57,,,10.16,1.98
Russia,1912,72392469,,69.096,8.099,13.28,,,53.352,,,15.744,,,1.75,,,10.04,2.14
Russia,1913,73052598,,75.06,5.964,8.63,,,59.806,,,15.253,,,1.82,,,8.4,2.15
Russia,1914,73718745,,67.743,-7.317,-9.75,,,51.857,,,15.887,,,1.76,,,8.56,2.14
Russia,1915,74390965,,62.179,-5.564,-8.21,,,44.808,,,17.371,,,1.55,,,8.81,1.99
Russia,1916,75069315,,66.272,4.093,6.58,,,47.698,,,18.575,,,1.53,,,8.65,1.96
Russia,1917,75753849,,60.992,-5.28,-7.97,,,44.508,,,16.484,,,1.37,,,6.9,1.73
Russia,1918,76453413,,24.324,-36.668,-60.12,,,17.355,,,6.969,,,0.54,,,2.85,0.7
Russia,1919,77159437,,20.776,-3.548,-14.59,,,12.406,,,8.371,,,0.46,,,3.07,0.69
Russia,1920,77871981,,18.945,-1.831,-8.81,,,11.587,,,7.358,,,0.37,,,2.1,0.54
Russia,1921,78591105,,20.546,1.601,8.45,,,13.359,,0.028,7.159,,,0.5,,0.08,1.86,0.67
Russia,1922,79316870,,25.057,4.511,21.96,,,16.258,,0.025,8.774,,,0.59,,0.06,2.06,0.78
Russia,1923,80049337,,27.679,2.622,10.46,,,17.816,,0.018,9.845,,,0.57,,0.03,2.08,0.76
Russia,1924,80788569,,32.977,5.298,19.14,,,22.658,,0.148,10.171,,,0.72,,0.25,2.16,0.9
Russia,1925,81534627,,32.548,-0.429,-1.3,,,21.486,,0.25,10.813,,,0.68,,0.39,2.19,0.88
Russia,1926,82287575,,47.159,14.611,44.89,,,33.974,,0.296,12.889,,,1.11,,0.43,2.63,1.29
Russia,1927,83047475,,58.632,11.472,24.33,,,42.809,,0.309,15.514,,,1.28,,0.41,2.88,1.47
Russia,1928,83814393,,65.135,6.504,11.09,,0.587,49.056,,0.339,15.153,,1.65,1.49,,0.41,2.76,1.64
Russia,1929,84588394,,70.146,5.01,7.69,,0.728,50.417,,0.421,18.58,,1.98,1.44,,0.41,3.08,1.65
Russia,1930,85369542,,95.357,25.212,35.94,,0.951,59.543,,0.527,34.336,,2.68,1.86,,0.51,5.93,2.43
Russia,1931,86157904,,114.559,19.202,20.14,,1.018,71.16,,0.868,41.512,,3.3,2.52,,0.93,7.4,3.27
Russia,1932,86953547,,129.075,14.516,12.67,,1.066,87.769,,1.05,39.19,,4.32,3.5,,1.19,7.3,4.09
Russia,1933,87756536,,144.255,15.18,11.76,,0.833,102.612,,1.239,39.57,,3.5,3.91,,1.36,6.75,4.34
Russia,1934,88566941,,174.494,30.239,20.96,,1.085,126.991,,1.601,44.816,,3.81,4.43,,1.57,7.22,4.82
Russia,1935,89384830,,197.517,23.023,13.19,,1.376,147.066,,1.887,47.187,,4.29,4.93,,1.69,7.05,5.2
Russia,1936,90210272,,226.491,28.974,14.67,,1.801,171.014,,2.354,51.322,,4.65,5.22,,1.88,7.04,5.43
Russia,1937,91043336,,231.596,5.105,2.25,,1.68,173.739,,2.499,53.678,,4.12,5.03,,1.78,6.53,5.19
Russia,1938,91884094,,244.439,12.842,5.55,,1.755,183.232,,2.522,56.93,,4.56,5.69,,1.86,7.14,5.83
Russia,1939,92732616,,247.437,2.998,1.23,,1.755,185.856,,2.522,57.304,,4.93,5.42,,1.78,6.9,5.58
Russia,1940,93588973,,296.644,49.207,19.89,,1.785,232.307,,3.693,58.858,,5.69,6.13,,2.41,6.74,6.12
Russia,1941,94453239,,260.609,-36.035,-12.15,,1.784,197.951,,,60.875,,4.13,5.11,,,6.91,5.26
Russia,1942,95325486,,141.681,-118.928,-45.63,,,83.618,,,58.063,,,2.15,,,6.95,2.87
Russia,1943,96205789,,147.867,6.186,4.37,,,96.215,,,51.651,,,2.46,,,5.82,2.94
Russia,1944,97094220,,214.434,66.567,45.02,,,144.122,,,70.312,,,3.73,,,6.9,4.2
